,entryId,content,date,entryUrl,type,favoriteCount,issueTitle,issueUrl,authorId,authorName,authorUrl,authorAvatar
2459,77278705.0,saçma sapan reklam. hisse senedinden ziyade seçim propagandası gibi.,2018-05-23 21:25:00,https:/www.eksisozluk.com/entry/77278705,entry,3.0,aselsan reklamı,https:/www.eksisozluk.com/aselsan-reklami--5662640,1610548.0,syzer,https:/www.eksisozluk.com/biri/syzer,https://img.ekstat.com/profiles/syzer-638038462963669878.jpg
2460,,not:asels hissesi sahibi.,,,,,,,,,,
2461,77278733.0,dis mihraklara inanan millet icin bakin biz boyle gucluyuz soyle superiz deme reklami.,2018-05-23 21:26:00,https:/www.eksisozluk.com/entry/77278733,entry,1.0,aselsan reklamı,https:/www.eksisozluk.com/aselsan-reklami--5662640,1476629.0,bunalimlardertleryumusaklarsertler,https:/www.eksisozluk.com/biri/bunalimlardertleryumusaklarsertler,https://ekstat.com/img/default-profile-picture-light.svg
2462,77278785.0,hatırla ayın 15ınde 44 lıradan dususu hatırla.,2018-05-23 21:28:00,https:/www.eksisozluk.com/entry/77278785,entry,0.0,aselsan reklamı,https:/www.eksisozluk.com/aselsan-reklami--5662640,2193090.0,iamcenk,https:/www.eksisozluk.com/biri/iamcenk,https://img.ekstat.com/profiles/iamcenk-637701990363534583.jpg
2464,,1 ayda %50 kazandirip zor kactigimiz.simdi ise halka arz buyumesi ile islemlere kapalisin.hey gidi gunler,,,,,,,,,,
2465,77278815.0,"'bugüne akıl geleceğe ilham olmak' lafı abartılı olmamış mı, bir daha düşünseydiniz keşke. söylerken iyi gibi de gerçekte öyle olmadığını hepimiz biliyoruz.",2018-05-23 21:29:00,https:/www.eksisozluk.com/entry/77278815,entry,0.0,aselsan reklamı,https:/www.eksisozluk.com/aselsan-reklami--5662640,1417393.0,topu oldugu icin maca cagirilan cocuk,https:/www.eksisozluk.com/biri/topu-oldugu-icin-maca-cagirilan-cocuk,https://ekstat.com/img/default-profile-picture-light.svg
2466,77279512.0,"malum medya gazı ile 40 45'den yüklü miktarda hisse toplayan halkımız, kasım 2017 de 2 gün üst üste yapılan vurgun ile 47 tl'den önce 40'a sonra 30'a vurması, şu an 23 civarı gezmesi ile sosyal medya gruplarında birbirlerini yiyiyor.",2018-05-23 21:53:00,https:/www.eksisozluk.com/entry/77279512,entry,2.0,aselsan reklamı,https:/www.eksisozluk.com/aselsan-reklami--5662640,1269856.0,fabrikaiscisi,https:/www.eksisozluk.com/biri/fabrikaiscisi,https://ekstat.com/img/default-profile-picture-light.svg
2467,77282542.0,cok guzel bir reklam. elestiri nereye anlamadim. hisse senedi saticaksada sanane amk. aliyosan git al almiyosanda sus otur.,2018-05-23 23:28:00,https:/www.eksisozluk.com/entry/77282542,entry,0.0,aselsan reklamı,https:/www.eksisozluk.com/aselsan-reklami--5662640,2156862.0,masterbasian,https:/www.eksisozluk.com/biri/masterbasian,https://ekstat.com/img/default-profile-picture-light.svg
2468,77282778.0,"aselsan'ın dünyanın en büyük 57 savunma markasından biri olduğunu söyleyen reklam. keşke kaçıncı olduğunu tam söyleselermiş, anlamadım.",2018-05-23 23:36:00,https:/www.eksisozluk.com/entry/77282778,entry,2.0,aselsan reklamı,https:/www.eksisozluk.com/aselsan-reklami--5662640,1729785.0,irrevocabilis,https:/www.eksisozluk.com/biri/irrevocabilis,https://ekstat.com/img/default-profile-picture-light.svg
2469,77283279.0,"devlet kurumlarının, ak sivil toplum örgütlerinin, yandaş şirketlerin, seçim zamanlarında yaptıkları klasik akp hükümetini parlatma operasyonuna örnektir. akp propaganda reklamlarıyla aynı tornadan çıkan, tek farkı parası bizim vergilerimizden ödenmesidir.",2018-05-23 23:50:00,https:/www.eksisozluk.com/entry/77283279,entry,1.0,aselsan reklamı,https:/www.eksisozluk.com/aselsan-reklami--5662640,754916.0,uyumaz,https:/www.eksisozluk.com/biri/uyumaz,https://ekstat.com/img/default-profile-picture-light.svg
2470,112540394.0,aselsan'ın ukrayna'da açtığı fabrikanın ismi.,2020-09-04 20:05:00,https:/www.eksisozluk.com/entry/112540394,entry,1.0,aselsan ukrayna,https:/www.eksisozluk.com/aselsan-ukrayna--6658264,1757327.0,frenzy06,https:/www.eksisozluk.com/biri/frenzy06,https://img.ekstat.com/profiles/frenzy06-637769109532366702.jpg
2472,,https://www.haberturk.com/…-kuruldu-2792034-ekonomi,,,,,,,,,,
2473,85098618.0,aselsan ile mesleki ve teknik eğitim genel müdürlüğü arasında imzalanan protokol ile kurulacak olan yeni lise.,04.01.2019 01:20 ~ 01:21,https:/www.eksisozluk.com/entry/85098618,entry,6.0,aselsan mesleki ve teknik anadolu lisesi,https:/www.eksisozluk.com/aselsan-mesleki-ve-teknik-anadolu-lisesi--5896123,1597805.0,resat nuri aytekin,https:/www.eksisozluk.com/biri/resat-nuri-aytekin,https://img.ekstat.com/profiles/resat-nuri-aytekin-637846040950136121.jpg
2475,,son yıllarda eğitim konusunda atılmış en önemli adım bence. bu kurumda milli eğitim bakanlığından ziyade aselsan daha fazla söz sahibi olursa çok iyi işler çıkacaktır.,,,,,,,,,,
2476,,ayrıntı için:,,,,,,,,,,
2477,85100036.0,savunma sanayinde nitelikli ara eleman yetiştirilmesi için umut verici bir adım.,2019-01-04 02:11:00,https:/www.eksisozluk.com/entry/85100036,entry,2.0,aselsan mesleki ve teknik anadolu lisesi,https:/www.eksisozluk.com/aselsan-mesleki-ve-teknik-anadolu-lisesi--5896123,1678669.0,ampute karinca,https:/www.eksisozluk.com/biri/ampute-karinca,https://ekstat.com/img/default-profile-picture-light.svg
2478,,"mezun olacak öğrenciler için eğitimin devamı niteliğinde ön lisans ve lisans programları, savunma sanayisi üzerine mühendislik bölümlerinin açılması da arzu edilendir. tabii bu yapılırken niteceliğe değil niteliğe değer vererek, öğretmen ve öğrencileri yazılı sınava tabii tutarak, yöneticileri de benden olsun çamurdan olsun zihniyeti gütmeden seçmek, kaliteli eğitim verecek okullar ve bölümleri açmak gerekir.",,,,,,,,,,
2479,92936430.0,"elektrik-elektronik teknolojisi alanına 0,46'lık yüzdelik dilimden öğrenci almış diyorlar.",22.07.2019 16:44 ~ 16:46,https:/www.eksisozluk.com/entry/92936430,entry,3.0,aselsan mesleki ve teknik anadolu lisesi,https:/www.eksisozluk.com/aselsan-mesleki-ve-teknik-anadolu-lisesi--5896123,1652911.0,funterboy34,https:/www.eksisozluk.com/biri/funterboy34,https://ekstat.com/img/default-profile-picture-light.svg
2480,93108898.0,bir gün ülkenin en iyi öğrencileri meslek liselerine girmek için sabahlara kadar çalışacak. ülkedeki eğitim sisteminin kurtuluşu modern ve seçkin meslek liselerine sahip olmaktan geçer. geleceğimiz buna bağlı.peki,2019-07-26 17:16:00,https:/www.eksisozluk.com/entry/93108898,entry,8.0,aselsan mesleki ve teknik anadolu lisesi,https:/www.eksisozluk.com/aselsan-mesleki-ve-teknik-anadolu-lisesi--5896123,1713423.0,siyahcamfilm,https:/www.eksisozluk.com/biri/siyahcamfilm,https://ekstat.com/img/default-profile-picture-light.svg
2481,,ayrıntı:,,,,,,,,,,
2482,,aselsan meslekı ve teknık anadolu lısesı,,,,,,,,,,
2483,,t.c. milli eğitim bakanlığı mesleki ve teknik eğitim genel müdürlüğü (mtegm) ile aselsan arasında 3 ocak 2019 tarihinde imzalanan protokol kapsamında 2019 eylül ayında eğitim öğretime başlayacak olan aselsan mesleki ve teknik anadolu lisesi hakkında tercih yapacak öğrenciler ve velilerinden çok fazla soru gelmektedir. bu kapsamda siz çalışanlarımıza da gelen sorulara yardımcı olabilir düşüncesiyle aşağıdaki bilgileri sizlerle paylaşıyoruz.,,,,,,,,,,
2485,,aselsan mesleki ve teknik anadolu lisesi:,,,,,,,,,,
2487,,1. okul yenimahalle batıkent’te açılacak ve anadolu teknik programı uygulanacaktır.,,,,,,,,,,
2489,,"2. öğrenciler ingilizce dil hazırlık eğitimi alacak, öğretim süresi 5 yıl olacaktır.",,,,,,,,,,
2491,,3. savunma mekanik sistemleri ve savunma elektronik sistemleri dalları açılacaktır.,,,,,,,,,,
2493,,"4. okulun kontenjanı 120 olup, 60 mekanik 60 elektronik öğrencisi alınacaktır.",,,,,,,,,,
2495,,5. okulun ilk yılı olduğu için taban puanı belli değildir.,,,,,,,,,,
2497,,6. öğrenci seçimi meb tarafından merkezi yerleştirmeyle yapılacaktır.,,,,,,,,,,
2499,,7. lgs sınavına giren öğrencilerden bu okulu tercih eden en yüksek puana sahip ilk 120 öğrenci meb tarafından seçilecektir. bunun dışında herhangi bir sınav veya mülakat yapılmayacaktır.,,,,,,,,,,
2501,,8. mesleki ve teknik eğitim genel müdürlüğünden aldığımız bilgilere göre aselsan mesleki ve teknik anadolu lisesi; ostim şehit alper zor mesleki ve teknik anadolu lisesi himayesinde açılmış bulunmaktadır. bununla birlikte aselsan mesleki ve teknik anadolu lisesinin inşaatı devam etmektedir. inşaatın ağustos ayının sonunda tamamlanması beklenmektedir. her iki okulun da adres bilgileri aşağıda yer almaktadır.,,,,,,,,,,
2503,,"ostim şehit alper zor mesleki ve teknik anadolu lisesi: kentkoop mahallesi 1893. sokak no:6, 06370 yenimahalle / ankara",,,,,,,,,,
2505,,aselsan mesleki ve teknik anadolu lisesi: yeni batı mahallesi 5. cadde şehit mehmet kolcu sokak no:7 batıkent yenimahalle / ankara,,,,,,,,,,
2507,,9. okulun öğrencilerinden başarılı olanlara aselsan tesislerinde staj imkânı sağlanacaktır.,,,,,,,,,,
2509,,10. okulun başarılı olan öğrencilerine burs verilecektir.,,,,,,,,,,
2511,,11. okulun mezunlarından başarılı olanlara aselsan’da istihdam önceliği sağlanabilecektir.,,,,,,,,,,
2513,,"12. okulun mezunlarından uygun bulunanlara, araştırma üniversitelerinin aselsan’ın ilgi alanına giren mühendislik bölümlerinde öğrenim görmeleri halinde, yükseköğrenimleri sırasında burs verilecektir.",,,,,,,,,,
2515,,13. okulun pansiyonu bulunmamaktadır.,,,,,,,,,,
2516,94311930.0,türkiye için çok büyük bir kazanım.,2019-08-22 23:49:00,https:/www.eksisozluk.com/entry/94311930,entry,2.0,aselsan mesleki ve teknik anadolu lisesi,https:/www.eksisozluk.com/aselsan-mesleki-ve-teknik-anadolu-lisesi--5896123,1860677.0,saskin leylek,https:/www.eksisozluk.com/biri/saskin-leylek,https://ekstat.com/img/default-profile-picture-light.svg
2518,,yukarıda yazılanlara ek olarak:,,,,,,,,,,
2520,,-okulun eğitim programı aselsan mühendisleri ile birlikte hazırlandı. bu çok önemli çünkü hazırlanan müfredatların gerçek hayattan kopuk olması çok eleştirilen bir durum. ancak aselsan mesleki ve teknik anadolu lisesinde bu olmayacak. içerik tümüyle güncel teknoloji ve aselsan'ın üretim yöntemleri ile pararlel olacak.,,,,,,,,,,
2522,,-okulun donanımı yine aselsan tarafından yapılacak.,,,,,,,,,,
2524,,- dersler gerekli durumlarda aselsan tesislerinde aselsan mühendisleri işbirliği ile işlencek.,,,,,,,,,,
2526,,-ilk yıl ingilizce hazırlık olacak (bu sadece türkiye'de iki meslek lisesinde olan bir şey),,,,,,,,,,
2528,,-okulun yönetici ve öğretmen atamalarında aselsan da söz sahibi olacak. aselsan kaliteli öğrenciler yetiştirmek istediği için bu da yönetici ve öğretmenlerin atamasında liyakatın ön planda olduğu bir okul olacağı anlamına gelir.,,,,,,,,,,
2530,,şahsen çocuğum mühendislik alanlarına ilgili olursa kesinlikle hiç düşünmeden gönderirim.,,,,,,,,,,
2531,111416636.0,türkiye'nin kaliteli meslek liselere olan ihtiyacında önemli bir boşluğu dolduracak olan okul.,2020-08-11 12:09:00,https:/www.eksisozluk.com/entry/111416636,entry,0.0,aselsan mesleki ve teknik anadolu lisesi,https:/www.eksisozluk.com/aselsan-mesleki-ve-teknik-anadolu-lisesi--5896123,1016723.0,zafer kazanmaya gittim donucem,https:/www.eksisozluk.com/biri/zafer-kazanmaya-gittim-donucem,https://img.ekstat.com/profiles/zafer-kazanmaya-gittim-donucem-637806550484034505.jpg
2533,,bu okul çok önemli.umarım arkasından benzer okullar da açılır.türkiye'nin ciddi bir şekilde kaliteli meslek liselerine ihtiyacı var çünkü.,,,,,,,,,,
2534,111417279.0,"tabelasında aselsan yazsa bile insanlar mesleki ve teknik anadolu lisesine takılı kalacaklar. her meslek lisesinde olduğu gibi, kalifiye elman çıkartabilmesi için, üniversiteye değil meslek derslerine öncelik veren öğrencilere ihtiyaç olacaktır. çünkü, biz bunu her sene yaşıyoruz. son sınıfların atelyeleri, mayıs haziran aylarında boşalıyor. bu yüzden uygulamaları tam olarak ve dolu dolu yapamıyoruz. işletmelerde beceri eğitiminde gelecek kredilere ve beceri sınavına güvenen öğrencilere iş yaptıramadığımız da oluyor.(bize kalsa, beceri sınavından geçirmezdik ama, üniversiteleri öncelik olarak gören meslektaşlarımız ve idareciler yüzünden, elimiz kolumuz bağlı kalıyor.)",2020-08-11 12:27:00,https:/www.eksisozluk.com/entry/111417279,entry,1.0,aselsan mesleki ve teknik anadolu lisesi,https:/www.eksisozluk.com/aselsan-mesleki-ve-teknik-anadolu-lisesi--5896123,1388101.0,dergul,https:/www.eksisozluk.com/biri/dergul,https://img.ekstat.com/profiles/dergul-637771962995399348.jpg
2535,76639840.0,"aselsan tarafından oluşturulan ve 2017-2018 eğitim öğretim döneminde hayata geçmiş olan lisansüstü eğitim programıdır. bu eğitim programı 4 üniversitede, 4 farklı ana bilim dalını kapsamaktadır.",2018-05-04 17:28:00,https:/www.eksisozluk.com/entry/76639840,entry,13.0,aselsan akademi lisansüstü eğitim programı,https:/www.eksisozluk.com/aselsan-akademi-lisansustu-egitim-programi--5641829,1913255.0,i am not noob,https:/www.eksisozluk.com/biri/i-am-not-noob,https://ekstat.com/img/default-profile-picture-light.svg
2537,,üniversiteler:,,,,,,,,,,
2538,,orta doğu teknik üniversitesi,,,,,,,,,,
2539,,istanbul teknik üniversitesi,,,,,,,,,,
2540,,gebze teknik üniversitesi,,,,,,,,,,
2541,,gazi üniversitesi,,,,,,,,,,
2543,,ana bilim dalları:,,,,,,,,,,
2544,,bilgisayar mühendisliği,,,,,,,,,,
2545,,elektrik elektronik mühendisliği,,,,,,,,,,
2546,,makine mühendisliği,,,,,,,,,,
2547,,metalurji ve malzeme mühendisliği,,,,,,,,,,
2549,,aselsan akademi türkiye'de ve dünyada bu anlamda uygulanan ilk model niteliğini taşımaktadır. bu model birden fazla üniversitenin bir arada ve bir sanayi kuruluşuyla işbirliği içerisinde uygulamalı eğitim araştırma yapmasıyla dördüncü nesil üniversitelerin oluşumunu da sağlamaktadır.,,,,,,,,,,
2551,,aselsan akademi programı kapsamında aselsan'ın misyon ve vizyonuna uygun olarak savunma sanayi alanında millileştirilmesi hedeflenen kritik teknoloji alanlarında dersler alarak lisans üstü eğitim diploması alması sağlanacaktır.,,,,,,,,,,
2553,,ek bilgiler:,,,,,,,,,,
2554,,http://www.yok.gov.tr/…n-akademi-tanitim-toplantisi,,,,,,,,,,
2555,76639890.0,askerligi tecil ediyorsa benim icin tamamdir,2018-05-04 17:30:00,https:/www.eksisozluk.com/entry/76639890,entry,1.0,aselsan akademi lisansüstü eğitim programı,https:/www.eksisozluk.com/aselsan-akademi-lisansustu-egitim-programi--5641829,1046263.0,pez,https:/www.eksisozluk.com/biri/pez,https://img.ekstat.com/profiles/pez-637771428774159611.jpg
2556,76640041.0,"ülkemiz gelişimi için en gerekli şeylerden biri olan ""sanayi-üniversite işbirliği"" için örnek bir uygulamadır.bunun gibi birçok projenin çıkması dileğiyle.",2018-05-04 17:36:00,https:/www.eksisozluk.com/entry/76640041,entry,1.0,aselsan akademi lisansüstü eğitim programı,https:/www.eksisozluk.com/aselsan-akademi-lisansustu-egitim-programi--5641829,1943698.0,minnoslarafisildayanadam,https:/www.eksisozluk.com/biri/minnoslarafisildayanadam,https://ekstat.com/img/default-profile-picture-light.svg
2557,76667201.0,teknoloji üssü. aselsan,05.05.2018 14:37 ~ 20.03.2025 21:07,https:/www.eksisozluk.com/entry/76667201,entry,0.0,aselsan akademi lisansüstü eğitim programı,https:/www.eksisozluk.com/aselsan-akademi-lisansustu-egitim-programi--5641829,1573175.0,lordum,https:/www.eksisozluk.com/biri/lordum,https://img.ekstat.com/profiles/lordum-638624472918929431.jpg
2558,76667875.0,mühendis olmadığım halde heyecanlandıran eğitim. hakkıyla yapılırsa güzel sonuçlar elde edilebileceğini düşünüyorum.,2018-05-05 15:00:00,https:/www.eksisozluk.com/entry/76667875,entry,0.0,aselsan akademi lisansüstü eğitim programı,https:/www.eksisozluk.com/aselsan-akademi-lisansustu-egitim-programi--5641829,1879164.0,phenixx,https:/www.eksisozluk.com/biri/phenixx,https://ekstat.com/img/default-profile-picture-light.svg
2559,76668103.0,kimi süleymancı kimi nurcu kimi bilmem ne bela mühendislik öğrencilerini hem iş sahibi hem yüksek lisans mezunu yapacak programdır.,2018-05-05 15:09:00,https:/www.eksisozluk.com/entry/76668103,entry,1.0,aselsan akademi lisansüstü eğitim programı,https:/www.eksisozluk.com/aselsan-akademi-lisansustu-egitim-programi--5641829,1533406.0,abottleofrum,https:/www.eksisozluk.com/biri/abottleofrum,https://ekstat.com/img/default-profile-picture-light.svg
2560,73104519.0,su üstü gemileri için torpido karşı tedbir sistemi.,2017-12-27 19:03:00,https:/www.eksisozluk.com/entry/73104519,entry,2.0,aselsan hızır,https:/www.eksisozluk.com/aselsan-hizir--5533925,71228.0,urbangrey,https:/www.eksisozluk.com/biri/urbangrey,https://ekstat.com/img/default-profile-picture-light.svg
2562,,"""denizaltılardan su üstü platformlarına taarruz maksatlı kullanılan torpidolara karşı icra edilecek torpido sakınma ve aldatma harekâtını desteklemek maksadıyla kullanılmaktadır. sistemin öngörülen kullanım yerleri firkateyn ve korvet tipi gemilerdir.""",,,,,,,,,,
2564,,http://www.aselsan.com.tr/…ido-karsi-tedbir-sistemi,,,,,,,,,,
2565,76823775.0,"(bkz: milgem) projesi kapsamında ürettiğimiz gemilerimize montajı yapılan torpido aldatıcı, karıştırıcı özel bir sistem. daha önce ingiliz'lerden tedarik edilen sistem aselsan tarafından yapıldı ve hizmete sunuldu.",2018-05-10 03:33:00,https:/www.eksisozluk.com/entry/76823775,entry,0.0,aselsan hızır,https:/www.eksisozluk.com/aselsan-hizir--5533925,1573175.0,lordum,https:/www.eksisozluk.com/biri/lordum,https://img.ekstat.com/profiles/lordum-638624472918929431.jpg
2566,,"gemimizi vurması için adılan torpidoya karşı devreye girip atılan hızır, torpidoyu mal ediyor ve torpido yakıtı bitene kadar bir sağa bir sola mal gibi dolanıp duruyor.",,,,,,,,,,
2567,6811563.0,piyasaya 1999 yılında çıkmış olan aselsan 1919un bir üst modeli.,05.02.2005 04:09 ~ 23.05.2011 17:31,https:/www.eksisozluk.com/entry/6811563,entry,1.0,aselsan 1920,https:/www.eksisozluk.com/aselsan-1920--1178764,29178.0,mrtksn,https:/www.eksisozluk.com/biri/mrtksn,https://ekstat.com/img/default-profile-picture-light.svg
